z1,z2,rho,cdf
-0.5,2.0,-0.7799989999999998,0.2862692422900401
-0.5,2.0,-0.7699989999999998,0.28635495996668026
-0.5,2.0,-0.7599989999999998,0.28644804612465813
-0.5,2.0,-0.7499989999999997,0.2865483473115766
-0.5,2.0,-0.7399989999999997,0.28665568310538586
-0.5,2.0,-0.7299989999999997,0.28676985224147833
-0.5,2.0,-0.7199989999999997,0.286890637801962
-0.5,2.0,-0.7099989999999997,0.28701781157317807
-0.5,2.0,-0.6999989999999997,0.28715113767638084
-0.5,2.0,-0.6899989999999997,0.28729037557032
-0.5,2.0,-0.6799989999999997,0.28743528251574035
-0.5,2.0,-0.6699989999999997,0.2875856155820975
-0.5,2.0,-0.6599989999999997,0.28774113326701906
-0.5,2.0,-0.6499989999999997,0.2879015967897609
-0.5,2.0,-0.6399989999999997,0.2880667711113901
-0.5,2.0,-0.6299989999999996,0.28823642572679736
-0.5,2.0,-0.6199989999999996,0.2884103352669137
-0.5,2.0,-0.6099989999999996,0.2885882799436495
-0.5,2.0,-0.5999989999999996,0.288770045865015
-0.5,2.0,-0.5899989999999996,0.2889554252435461
-0.5,2.0,-0.5799989999999996,0.28914421651746125
-0.5,2.0,-0.5699989999999996,0.28933622440083095
-0.5,2.0,-0.5599989999999996,0.28953125987638195
-0.5,2.0,-0.5499989999999996,0.28972914014230877
-0.5,2.0,-0.5399989999999996,0.2899296885225691
-0.5,2.0,-0.5299989999999996,0.29013273434854586
-0.5,2.0,-0.5199989999999995,0.2903381128186146
-0.5,2.0,-0.5099989999999995,0.2905456648410308
-0.5,2.0,-0.4999989999999995,0.2907552368646065
-0.5,2.0,-0.4899989999999995,0.2909666807008533
-0.5,2.0,-0.4799989999999995,0.2911798533406056
-0.5,2.0,-0.4699989999999995,0.29139461676758693
-0.5,2.0,-0.4599989999999995,0.2916108377709138
-0.5,2.0,-0.4499989999999995,0.29182838775814934
-0.5,2.0,-0.4399989999999995,0.29204714257019526
-0.5,2.0,-0.42999899999999946,0.29226698229904113
-0.5,2.0,-0.41999899999999946,0.29248779110916995
-0.5,2.0,-0.40999899999999945,0.2927094570632315
-0.5,2.0,-0.39999899999999944,0.29293187195244375
-0.5,2.0,-0.38999899999999943,0.2931549311320563
-0.5,2.0,-0.3799989999999994,0.2933785333621053
-0.5,2.0,-0.3699989999999994,0.29360258065360567
-0.5,2.0,-0.3599989999999994,0.2938269781202565
-0.5,2.0,-0.3499989999999994,0.29405163383568056
-0.5,2.0,-0.3399989999999994,0.2942764586961719
-0.5,2.0,-0.3299989999999994,0.2945013662888931
-0.5,2.0,-0.31999899999999937,0.2947262727654324
-0.5,2.0,-0.30999899999999936,0.29495109672061076
-0.5,2.0,-0.29999899999999935,0.2951757590764141
-0.5,2.0,-0.28999899999999934,0.29540018297091014
-0.5,2.0,-0.27999899999999933,0.2956242936520051
-0.5,2.0,-0.2699989999999993,0.29584801837588753
-0.5,2.0,-0.2599989999999993,0.296071286310005
-0.5,2.0,-0.2499989999999993,0.2962940284404179
-0.5,2.0,-0.2399989999999993,0.2965161774833761
-0.5,2.0,-0.2299989999999993,0.2967376678009655
-0.5,2.0,-0.21999899999999928,0.2969584353206763
-0.5,2.0,-0.20999899999999927,0.2971784174587468
-0.5,2.0,-0.19999899999999926,0.2973975530471436
-0.5,2.0,-0.18999899999999925,0.2976157822640425
-0.5,2.0,-0.17999899999999924,0.29783304656768156
-0.5,2.0,-0.16999899999999923,0.29804928863346253
-0.5,2.0,-0.15999899999999923,0.2982644522941848
-0.5,2.0,-0.14999899999999922,0.2984784824833004
-0.5,2.0,-0.1399989999999992,0.29869132518108676
-0.5,2.0,-0.1299989999999992,0.29890292736363994
-0.5,2.0,-0.11999899999999919,0.29911323695459713
-0.5,2.0,-0.10999899999999918,0.2993222027795048
-0.5,2.0,-0.09999899999999917,0.29952977452275503
-0.5,2.0,-0.08999899999999916,0.29973590268701883
-0.5,2.0,-0.07999899999999915,0.2999405385551123
-0.5,2.0,-0.06999899999999915,0.30014363415423795
-0.5,2.0,-0.059998999999999136,0.30034514222254954
-0.5,2.0,-0.04999899999999913,0.3005450161779958
-0.5,2.0,-0.03999899999999912,0.3007432100894045
-0.5,2.0,-0.02999899999999911,0.3009396786497754
-0.5,2.0,-0.0199989999999991,0.30113437715175473
-0.5,2.0,-0.009998999999999092,0.30132726146527467
-0.5,2.5,-0.999999,0.30232787340021083
-0.5,2.5,-0.989999,0.30232787340021083
-0.5,2.5,-0.979999,0.30232787340021083
-0.5,2.5,-0.969999,0.30232787340021083
-0.5,2.5,-0.9599989999999999,0.3023278734002146
-0.5,2.5,-0.9499989999999999,0.30232787340098466
-0.5,2.5,-0.9399989999999999,0.30232787342827566
-0.5,2.5,-0.9299989999999999,0.30232787377680315
-0.5,2.5,-0.9199989999999999,0.3023278761028158
-0.5,2.5,-0.9099989999999999,0.3023278861418409
-0.5,2.5,-0.8999989999999999,0.30232791807439
-0.5,2.5,-0.8899989999999999,0.3023279995002503
-0.5,2.5,-0.8799989999999999,0.3023281755822616
-0.5,2.5,-0.8699989999999999,0.30232851131413085
-0.5,2.5,-0.8599989999999998,0.30232909157542076
-0.5,2.5,-0.8499989999999998,0.3023300192263512
-0.5,2.5,-0.8399989999999998,0.30233141180619283
-0.5,2.5,-0.8299989999999998,0.30233339746493504
-0.5,2.5,-0.8199989999999998,0.30233611067568744
-0.5,2.5,-0.8099989999999998,0.30233968813268247
-0.5,2.5,-0.7999989999999998,0.3023442650930108
-0.5,2.5,-0.7899989999999998,0.3023499722968401
-0.5,2.5,-0.7799989999999998,0.3023569335093955
-0.5,2.5,-0.7699989999999998,0.30236526366689254
-0.5,2.5,-0.7599989999999998,0.30237506757222987
-0.5,2.5,-0.7499989999999997,0.30238643906806406
-0.5,2.5,-0.7399989999999997,0.3023994606090722
-0.5,2.5,-0.7299989999999997,0.3024142031571814
-0.5,2.5,-0.7199989999999997,0.302430726329947
-0.5,2.5,-0.7099989999999997,0.3024490787407983
-0.5,2.5,-0.6999989999999997,0.30246929847905907
-0.5,2.5,-0.6899989999999997,0.3024914136865871
-0.5,2.5,-0.6799989999999997,0.3025154431960687
-0.5,2.5,-0.6699989999999997,0.302541397203222
-0.5,2.5,-0.6599989999999997,0.3025692779513394
-0.5,2.5,-0.6499989999999997,0.30259908041176986
-0.5,2.5,-0.6399989999999997,0.30263079294819206
-0.5,2.5,-0.6299989999999996,0.3026643979559689
-0.5,2.5,-0.6199989999999996,0.30269987247061464
-0.5,2.5,-0.6099989999999996,0.30273718874156536
-0.5,2.5,-0.5999989999999996,0.30277631476911343
-0.5,2.5,-0.5899989999999996,0.30281721480364415
-0.5,2.5,-0.5799989999999996,0.30285984980726843
-0.5,2.5,-0.5699989999999996,0.30290417787864604
-0.5,2.5,-0.5599989999999996,0.3029501546422928
-0.5,2.5,-0.5499989999999996,0.30299773360400406
-0.5,2.5,-0.5399989999999996,0.3030468664742445
-0.5,2.5,-0.5299989999999996,0.3030975034614765
-0.5,2.5,-0.5199989999999995,0.3031495935374518
-0.5,2.5,-0.5099989999999995,0.30320308467648915
-0.5,2.5,-0.4999989999999995,0.3032579240707208
-0.5,2.5,-0.4899989999999995,0.30331405832322467
-0.5,2.5,-0.4799989999999995,0.303371433620872
-0.5,2.5,-0.4699989999999995,0.303429995888624
-0.5,2.5,-0.4599989999999995,0.3034896909269065
-0.5,2.5,-0.4499989999999995,0.30355046453358414
-0.5,2.5,-0.4399989999999995,0.30361226261195057
-0.5,2.5,-0.42999899999999946,0.3036750312660434
-0.5,2.5,-0.41999899999999946,0.3037387168844944
-0.5,2.5,-0.40999899999999945,0.30380326621402637
-0.5,2.5,-0.39999899999999944,0.3038686264236179
-0.5,2.5,-0.38999899999999943,0.3039347451602709
-0.5,2.5,-0.3799989999999994,0.3040015705972344
-0.5,2.5,-0.3699989999999994,0.3040690514754652
-0.5,2.5,-0.3599989999999994,0.3041371371390348
-0.5,2.5,-0.3499989999999994,0.30420577756513006
-0.5,2.5,-0.3399989999999994,0.3042749233892347
-0.5,2.5,-0.3299989999999994,0.30434452592602595
-0.5,2.5,-0.31999899999999937,0.3044145371864715
-0.5,2.5,-0.30999899999999936,0.30448490989156535
-0.5,2.5,-0.29999899999999935,0.3045555974831029
-0.5,2.5,-0.28999899999999934,0.3046265541318549
-0.5,2.5,-0.27999899999999933,0.3046977347434688
-0.5,2.5,-0.2699989999999993,0.30476909496239313
-0.5,2.5,-0.2599989999999993,0.30484059117409434
-0.5,2.5,-0.2499989999999993,0.30491218050580765
-0.5,2.5,-0.2399989999999993,0.3049838208260433
-0.5,2.5,-0.2299989999999993,0.30505547074304745
-0.5,2.5,-0.21999899999999928,0.3051270896023967
-0.5,2.5,-0.20999899999999927,0.305198637483892
-0.5,2.5,-0.19999899999999926,0.305270075197898
-0.5,2.5,-0.18999899999999925,0.3053413642812638
-0.5,2.5,-0.17999899999999924,0.3054124669929458
-0.5,2.5,-0.16999899999999923,0.30548334630944446
-0.5,2.5,-0.15999899999999923,0.30555396592015455
-0.5,2.5,-0.14999899999999922,0.3056242902227211
-0.5,2.5,-0.1399989999999992,0.3056942843184841
-0.5,2.5,-0.1299989999999992,0.3057639140080882
-0.5,2.5,-0.11999899999999919,0.30583314578732684
-0.5,2.5,-0.10999899999999918,0.305901946843284
-0.5,2.5,-0.09999899999999917,0.3059702850508329
-0.5,2.5,-0.08999899999999916,0.3060381289695441
-0.5,2.5,-0.07999899999999915,0.3061054478410527
-0.5,2.5,-0.06999899999999915,0.306172211586931
-0.5,2.5,-0.059998999999999136,0.30623839080710713
-0.5,2.5,-0.04999899999999913,0.30630395677887046
-0.5,2.5,-0.03999899999999912,0.3063688814564987
-0.5,2.5,-0.02999899999999911,0.30643313747154116
-0.5,2.5,-0.0199989999999991,0.3064966981337901
-0.5,2.5,-0.009998999999999092,0.30655953743296843
-0.5,3.0,-0.999999,0.30718764069435683
-0.5,3.0,-0.989999,0.30718764069435683
-0.5,3.0,-0.979999,0.30718764069435683
-0.5,3.0,-0.969999,0.30718764069435683
-0.5,3.0,-0.9599989999999999,0.30718764069435683
-0.5,3.0,-0.9499989999999999,0.30718764069435683
-0.5,3.0,-0.9399989999999999,0.3071876406943579
-0.5,3.0,-0.9299989999999999,0.30718764069440974
-0.5,3.0,-0.9199989999999999,0.3071876406953947
-0.5,3.0,-0.9099989999999999,0.30718764070506044
-0.5,3.0,-0.8999989999999999,0.30718764076456373
-0.5,3.0,-0.8899989999999999,0.30718764102521845
-0.5,3.0,-0.8799989999999999,0.3071876419098137
-0.5,3.0,-0.8699989999999999,0.30718764437775603
-0.5,3.0,-0.8599989999999998,0.30718765028377604
-0.5,3.0,-0.8499989999999998,0.30718766279116694
-0.5,3.0,-0.8399989999999998,0.30718768678468517
-0.5,3.0,-0.8299989999999998,0.3071877292284899
-0.5,3.0,-0.8199989999999998,0.307187799426876
-0.5,3.0,-0.8099989999999998,0.307187909163553
-0.5,3.0,-0.7999989999999998,0.3071880727131924
-0.5,3.0,-0.7899989999999998,0.30718830673347153
-0.5,3.0,-0.7799989999999998,0.3071886300555655
-0.5,3.0,-0.7699989999999998,0.3071890633961212
-0.5,3.0,-0.7599989999999998,0.30718962901507224
-0.5,3.0,-0.7499989999999997,0.3071903503423476
-0.5,3.0,-0.7399989999999997,0.30719125159362554
-0.5,3.0,-0.7299989999999997,0.307192357391635
-0.5,3.0,-0.7199989999999997,0.30719369240569194
-0.5,3.0,-0.7099989999999997,0.30719528101857263
-0.5,3.0,-0.6999989999999997,0.3071971470266687
-0.5,3.0,-0.6899989999999997,0.30719931337674383
-0.5,3.0,-0.6799989999999997,0.30720180194051433
-0.5,3.0,-0.6699989999999997,0.3072046333266861
-0.5,3.0,-0.6599989999999997,0.3072078267289205
-0.5,3.0,-0.6499989999999997,0.30721139980741236
-0.5,3.0,-0.6399989999999997,0.30721536860126986
-0.5,3.0,-0.6299989999999996,0.3072197474686215
-0.5,3.0,-0.6199989999999996,0.30722454905128915
-0.5,3.0,-0.6099989999999996,0.3072297842609038
-0.5,3.0,-0.5999989999999996,0.30723546228347165
-0.5,3.0,-0.5899989999999996,0.30724159059958345
-0.5,3.0,-0.5799989999999996,0.30724817501768514
-0.5,3.0,-0.5699989999999996,0.3072552197180665
-0.5,3.0,-0.5599989999999996,0.30726272730547083
-0.5,3.0,-0.5499989999999996,0.307270698868468
-0.5,3.0,-0.5399989999999996,0.3072791340439659
-0.5,3.0,-0.5299989999999996,0.30728803108544667
-0.5,3.0,-0.5199989999999995,0.30729738693371544
-0.5,3.0,-0.5099989999999995,0.3073071972891288
-0.5,3.0,-0.4999989999999995,0.3073174566844305
-0.5,3.0,-0.4899989999999995,0.30732815855746953
-0.5,3.0,-0.4799989999999995,0.30733929532319937
-0.5,3.0,-0.4699989999999995,0.30735085844447213
-0.5,3.0,-0.4599989999999995,0.30736283850123686
-0.5,3.0,-0.4499989999999995,0.30737522525783545
-0.5,3.0,-0.4399989999999995,0.307388007728163
-0.5,3.0,-0.42999899999999946,0.30740117423852
-0.5,3.0,-0.41999899999999946,0.30741471248803626
-0.5,3.0,-0.40999899999999945,0.30742860960659185
-0.5,3.0,-0.39999899999999944,0.30744285221019513
-0.5,3.0,-0.38999899999999943,0.30745742645381013
-0.5,3.0,-0.3799989999999994,0.30747231808165065
-0.5,3.0,-0.3699989999999994,0.30748751247497735
-0.5,3.0,-0.3599989999999994,0.3075029946974523
-0.5,3.0,-0.3499989999999994,0.3075187495381175
-0.5,3.0,-0.3399989999999994,0.3075347615520732
-0.5,3.0,-0.3299989999999994,0.30755101509894117
-0.5,3.0,-0.31999899999999937,0.30756749437920083
-0.5,3.0,-0.30999899999999936,0.30758418346849237
-0.5,3.0,-0.29999899999999935,0.3076010663499812
-0.5,3.0,-0.28999899999999934,0.307618126944879
-0.5,3.0,-0.27999899999999933,0.30763534914121937
-0.5,3.0,-0.2699989999999993,0.30765271682097933
-0.5,3.0,-0.2599989999999993,0.30767021388564336
-0.5,3.0,-0.2499989999999993,0.30768782428029867
-0.5,3.0,-0.2399989999999993,0.30770553201635115
-0.5,3.0,-0.2299989999999993,0.3077233211929479
-0.5,3.0,-0.21999899999999928,0.3077411760171879
-0.5,3.0,-0.20999899999999927,0.30775908082320175
-0.5,3.0,-0.19999899999999926,0.30777702009017444
-0.5,3.0,-0.18999899999999925,0.30779497845938536
-0.5,3.0,-0.17999899999999924,0.3078129407503339
-0.5,3.0,-0.16999899999999923,0.3078308919760162
-0.5,3.0,-0.15999899999999923,0.3078488173574152
-0.5,3.0,-0.14999899999999922,0.30786670233726293
-0.5,3.0,-0.1399989999999992,0.3078845325931304
-0.5,3.0,-0.1299989999999992,0.307902294049897
-0.5,3.0,-0.11999899999999919,0.30791997289164846
-0.5,3.0,-0.10999899999999918,0.3079375555730493
-0.5,3.0,-0.09999899999999917,0.3079550288302323
-0.5,3.0,-0.08999899999999916,0.3079723796912442
-0.5,3.0,-0.07999899999999915,0.30798959548608595
-0.5,3.0,-0.06999899999999915,0.3080066638563797
-0.5,3.0,-0.059998999999999136,0.30802357276469483
-0.5,3.0,-0.04999899999999913,0.3080403105035615
-0.5,3.0,-0.03999899999999912,0.3080568657041969
-0.5,3.0,-0.02999899999999911,0.308073227344968
-0.5,3.0,-0.0199989999999991,0.30808938475961184
-0.5,3.0,-0.009998999999999092,0.3081053276452302
0.0,-3.5,-0.999999,0.0
0.0,-3.5,-0.989999,8.063668527663743e-139
0.0,-3.5,-0.979999,6.999427353913773e-72
0.0,-3.5,-0.969999,1.86257400792453e-49
0.0,-3.5,-0.9599989999999999,3.4363107050788484e-38
0.0,-3.5,-0.9499989999999999,2.123056598986444e-31
0.0,-3.5,-0.9399989999999999,7.493241607354308e-27
0.0,-3.5,-0.9299989999999999,1.3721576118851686e-23
0.0,-3.5,-0.9199989999999999,-6.559423143537302e-18
0.0,-3.5,-0.9099989999999999,-7.426784881525705e-18
0.0,-3.5,-0.8999989999999999,3.266159044612582e-18
0.0,-3.5,-0.8899989999999999,2.0256962340176043e-16
0.0,-3.5,-0.8799989999999999,2.4108590557930798e-15
0.0,-3.5,-0.8699989999999999,1.9224246218356444e-14
0.0,-3.5,-0.8599989999999998,1.1448410578915325e-13
0.0,-3.5,-0.8499989999999998,5.404338272469583e-13
0.0,-3.5,-0.8399989999999998,2.1117852204346338e-12
0.0,-3.5,-0.8299989999999998,7.059993364119492e-12
0.0,-3.5,-0.8199989999999998,2.0718863446731947e-11
0.0,-3.5,-0.8099989999999998,5.4469988795043806e-11
0.0,-3.5,-0.7999989999999998,1.3039089109107525e-10
0.0,-3.5,-0.7899989999999998,2.879832086504202e-10
0.0,-3.5,-0.7799989999999998,5.932170302940312e-10
0.0,-3.5,-0.7699989999999998,1.1499326619098188e-09
0.0,-3.5,-0.7599989999999998,2.1134246572034835e-09
0.0,-3.5,-0.7499989999999997,3.705827424576669e-09
0.0,-3.5,-0.7399989999999997,6.232753468896003e-09
0.0,-3.5,-0.7299989999999997,1.0100521011458452e-08
0.0,-3.5,-0.7199989999999997,1.5833253220117762e-08
0.0,-3.5,-0.7099989999999997,2.4089134838289113e-08
0.0,-3.5,-0.6999989999999997,3.56751642330565e-08
0.0,-3.5,-0.6899989999999997,5.155982859140606e-08
0.0,-3.5,-0.6799989999999997,7.288324391124573e-08
0.0,-3.5,-0.6699989999999997,1.0096442747093782e-07
0.0,-3.5,-0.6599989999999997,1.3730549818481643e-07
0.0,-3.5,-0.6499989999999997,1.835927215177222e-07
0.0,-3.5,-0.6399989999999997,2.4169442467185875e-07
0.0,-3.5,-0.6299989999999996,3.136559010041861e-07
0.0,-3.5,-0.6199989999999996,4.016914983547232e-07
0.0,-3.5,-0.6099989999999996,5.081741439247605e-07
0.0,-3.5,-0.5999989999999996,6.356225993404334e-07
0.0,-3.5,-0.5899989999999996,7.866867651121342e-07
0.0,-3.5,-0.5799989999999996,9.641313658079203e-07
0.0,-3.5,-0.5699989999999996,1.1708183480350654e-06
0.0,-3.5,-0.5599989999999996,1.409688314932557e-06
0.0,-3.5,-0.5499989999999996,1.6837413053696052e-06
0.0,-3.5,-0.5399989999999996,1.9960172052874462e-06
0.0,-3.5,-0.5299989999999996,2.349576054268374e-06
0.0,-3.5,-0.5199989999999995,2.7474784838650438e-06
0.0,-3.5,-0.5099989999999995,3.192766496643289e-06
0.0,-3.5,-0.4999989999999995,3.688444767219537e-06
0.0,-3.5,-0.4899989999999995,4.23746261954038e-06
0.0,-3.5,-0.4799989999999995,4.842696808803697e-06
0.0,-3.5,-0.4699989999999995,5.506935212155721e-06
0.0,-3.5,-0.4599989999999995,6.23286150986974e-06
0.0,-3.5,-0.4499989999999995,7.023040918279063e-06
0.0,-3.5,-0.4399989999999995,7.879907017366213e-06
0.0,-3.5,-0.42999899999999946,8.805749699595638e-06
0.0,-3.5,-0.41999899999999946,9.802704252279552e-06
0.0,-3.5,-0.40999899999999945,1.0872741573382142e-05
0.0,-3.5,-0.39999899999999944,1.201765951009663e-05
0.0,-3.5,-0.38999899999999943,1.3239075300631155e-05
0.0,-3.5,-0.3799989999999994,1.4538419092278285e-05
0.0,-3.5,-0.3699989999999994,1.5916928502871243e-05
0.0,-3.5,-0.3599989999999994,1.7375644188010703e-05
0.0,-3.5,-0.3499989999999994,1.8915406372831562e-05
0.0,-3.5,-0.3399989999999994,2.0536852304444273e-05
0.0,-3.5,-0.3299989999999994,2.224041457940186e-05
0.0,-3.5,-0.31999899999999937,2.402632029949559e-05
0.0,-3.5,-0.30999899999999936,2.5894591008764748e-05
0.0,-3.5,-0.29999899999999935,2.7845043364671475e-05
0.0,-3.5,-0.28999899999999934,2.987729049731106e-05
0.0,-3.5,-0.27999899999999933,3.199074401031803e-05
0.0,-3.5,-0.2699989999999993,3.4184616580367706e-05
0.0,-3.5,-0.2599989999999993,3.645792511148471e-05
0.0,-3.5,-0.2499989999999993,3.88094944033979e-05
0.0,-3.5,-0.2399989999999993,4.1237961294463896e-05
0.0,-3.5,-0.2299989999999993,4.374177924163289e-05
0.0,-3.5,-0.21999899999999928,4.6319223301864834e-05
0.0,-3.5,-0.20999899999999927,4.8968395481370684e-05
0.0,-3.5,-0.19999899999999926,5.1687230421023064e-05
0.0,-3.5,-0.18999899999999925,5.447350138823496e-05
0.0,-3.5,-0.17999899999999924,5.7324826547525805e-05
0.0,-3.5,-0.16999899999999923,6.0238675483866434e-05
0.0,-3.5,-0.15999899999999923,6.321237595470624e-05
0.0,-3.5,-0.14999899999999922,6.624312084832752e-05
0.0,-3.5,-0.1399989999999992,6.932797532783726e-05
0.0,-3.5,-0.1299989999999992,7.246388414168764e-05
0.0,-3.5,-0.11999899999999919,7.564767908310973e-05
0.0,-3.5,-0.10999899999999918,7.88760865822482e-05
0.0,-3.5,-0.09999899999999917,8.21457354160936e-05
0.0,-3.5,-0.08999899999999916,8.545316452252382e-05
0.0,-3.5,-0.07999899999999915,8.879483090588484e-05
0.0,-3.5,-0.06999899999999915,9.21671176225648e-05
0.0,-3.5,-0.059998999999999136,9.556634183594231e-05
0.0,-3.5,-0.04999899999999913,9.898876293092226e-05
0.0,-3.5,-0.03999899999999912,0.00010243059067900921
0.0,-3.5,-0.02999899999999911,0.000105887993445512
0.0,-3.5,-0.0199989999999991,0.00010935710643102171
0.0,-3.5,-0.009998999999999092,0.0001128340399397626
0.0,-3.0,-0.999999,0.0
0.0,-3.0,-0.989999,3.161435265787694e-103
0.0,-3.0,-0.979999,6.280587550727631e-54
0.0,-3.0,-0.969999,2.20114279797484e-37
0.0,-3.0,-0.9599989999999999,4.660850302830128e-29
0.0,-3.0,-0.9499989999999999,4.95812737124614e-24
0.0,-3.0,-0.9399989999999999,1.1670850488528784e-20
0.0,-3.0,-0.9299989999999999,3.090147819526437e-18
0.0,-3.0,-0.9199989999999999,2.196593601455632e-16
0.0,-3.0,-0.9099989999999999,5.605758912619052e-15
0.0,-3.0,-0.8999989999999999,7.909157270086231e-14
0.0,-3.0,-0.8899989999999999,6.990719851954208e-13
0.0,-3.0,-0.8799989999999999,4.340350127918224e-12
0.0,-3.0,-0.8699989999999999,2.0517565944844218e-11
0.0,-3.0,-0.8599989999999998,7.8234313992398e-11
0.0,-3.0,-0.8499989999999998,2.5105426732733443e-10
0.0,-3.0,-0.8399989999999998,6.999843147606141e-10
0.0,-3.0,-0.8299989999999998,1.7376986893684332e-09
0.0,-3.0,-0.8199989999999998,3.914713069441862e-09
0.0,-3.0,-0.8099989999999998,8.124760476598339e-09
0.0,-3.0,-0.7999989999999998,1.5723678531832756e-08
0.0,-3.0,-0.7899989999999998,2.8654172774984776e-08
0.0,-3.0,-0.7799989999999998,4.9568089098561696e-08
0.0,-3.0,-0.7699989999999998,8.193821619145204e-08
0.0,-3.0,-0.7599989999999998,1.3015286723296483e-07
0.0,-3.0,-0.7499989999999997,1.9958821629109409e-07
0.0,-3.0,-0.7399989999999997,2.9665527042830285e-07
0.0,-3.0,-0.7299989999999997,4.2882019458154e-07
0.0,-3.0,-0.7199989999999997,6.045983088323516e-07
0.0,-3.0,-0.7099989999999997,8.33523358552456e-07
0.0,-3.0,-0.6999989999999997,1.126094592019929e-06
0.0,-3.0,-0.6899989999999997,1.493704782456009e-06
0.0,-3.0,-0.6799989999999997,1.9485526439140186e-06
0.0,-3.0,-0.6699989999999997,2.503543165985442e-06
0.0,-3.0,-0.6599989999999997,3.1721792867330997e-06
0.0,-3.0,-0.6499989999999997,3.9684480886658085e-06
0.0,-3.0,-0.6399989999999997,4.906704384477554e-06
0.0,-3.0,-0.6299989999999996,6.001554194885782e-06
0.0,-3.0,-0.6199989999999996,7.267740239323976e-06
0.0,-3.0,-0.6099989999999996,8.720031183087618e-06
0.0,-3.0,-0.5999989999999996,1.0373116026772219e-05
0.0,-3.0,-0.5899989999999996,1.224150469529583e-05
0.0,-3.0,-0.5799989999999996,1.4339435589958566e-05
0.0,-3.0,-0.5699989999999996,1.6680790610253083e-05
0.0,-3.0,-0.5599989999999996,1.9279017932589417e-05
0.0,-3.0,-0.5499989999999996,2.2147062649189252e-05
0.0,-3.0,-0.5399989999999996,2.52973052196644e-05
0.0,-3.0,-0.5299989999999996,2.874150756706226e-05
0.0,-3.0,-0.5199989999999995,3.249076655606909e-05
0.0,-3.0,-0.5099989999999995,3.655547452018407e-05
0.0,-3.0,-0.4999989999999995,4.09452864536771e-05
0.0,-3.0,-0.4899989999999995,4.56690934499428e-05
0.0,-3.0,-0.4799989999999995,5.073500194757827e-05
0.0,-3.0,-0.4699989999999995,5.6150318336676283e-05
0.0,-3.0,-0.4599989999999995,6.192153847810861e-05
0.0,-3.0,-0.4499989999999995,6.805434169612605e-05
0.0,-3.0,-0.4399989999999995,7.455358881770866e-05
0.0,-3.0,-0.42999899999999946,8.142332384934617e-05
0.0,-3.0,-0.41999899999999946,8.86667789021968e-05
0.0,-3.0,-0.40999899999999945,9.628638199882689e-05
0.0,-3.0,-0.39999899999999944,0.00010428376741820466
0.0,-3.0,-0.38999899999999943,0.00011265978825969404
0.0,-3.0,-0.3799989999999994,0.00012141453093091265
0.0,-3.0,-0.3699989999999994,0.00013054733128812222
0.0,-3.0,-0.3599989999999994,0.0001400567921810001
0.0,-3.0,-0.3499989999999994,0.00014994080217595933
0.0,-3.0,-0.3399989999999994,0.0001601965552534923
0.0,-3.0,-0.3299989999999994,0.00017082057129521125
0.0,-3.0,-0.31999899999999937,0.00018180871719525608
0.0,-3.0,-0.30999899999999936,0.0001931562284485269
0.0,-3.0,-0.29999899999999935,0.00020485773108476545
0.0,-3.0,-0.28999899999999934,0.00021690726383287445
0.0,-3.0,-0.27999899999999933,0.000229298300413998
0.0,-3.0,-0.2699989999999993,0.00024202377187503439
0.0,-3.0,-0.2599989999999993,0.0002550760888860882
0.0,-3.0,-0.2499989999999993,0.0002684471639364042
0.0,-3.0,-0.2399989999999993,0.0002821284333732543
0.0,-3.0,-0.2299989999999993,0.0002961108792373251
0.0,-3.0,-0.21999899999999928,0.00031038505085636886
0.0,-3.0,-0.20999899999999927,0.00032494108616632465
0.0,-3.0,-0.19999899999999926,0.0003397687327358279
0.0,-3.0,-0.18999899999999925,0.0003548573684760715
0.0,-3.0,-0.17999899999999924,0.00037019602202341986
0.0,-3.0,-0.16999899999999923,0.000385773392787044
0.0,-3.0,-0.15999899999999923,0.0004015778706582129
0.0,-3.0,-0.14999899999999922,0.00041759755538176073
0.0,-3.0,-0.1399989999999992,0.00043382027559372657
0.0,-3.0,-0.1299989999999992,0.00045023360753223716
0.0,-3.0,-0.11999899999999919,0.0004668248934314433
0.0,-3.0,-0.10999899999999918,0.00048358125961073234
0.0,-3.0,-0.09999899999999917,0.0005004896342735717
0.0,-3.0,-0.08999899999999916,0.000517536765032214
0.0,-3.0,-0.07999899999999915,0.0005347092361761284
0.0,-3.0,-0.06999899999999915,0.0005519934857034568
0.0,-3.0,-0.059998999999999136,0.0005693758221360309
0.0,-3.0,-0.04999899999999913,0.0005868424411395512
0.0,-3.0,-0.03999899999999912,0.0006043794419714405
0.0,-3.0,-0.02999899999999911,0.0006219728437796513
0.0,-3.0,-0.0199989999999991,0.00063960860177634
0.0,-3.0,-0.009998999999999092,0.0006572726233108412
0.0,-2.5,-0.999999,0.0
0.0,-2.5,-0.989999,4.589796559217624e-73
0.0,-2.5,-0.979999,1.0785029018652862e-38
0.0,-2.5,-0.969999,3.991935880208373e-27
0.0,-2.5,-0.9599989999999999,2.7455721424608694e-21
0.0,-2.5,-0.9499989999999999,9.382910651102627e-18
0.0,-2.5,-0.9399989999999999,2.2315692849372826e-15
0.0,-2.5,-0.9299989999999999,1.1490938190195694e-13
0.0,-2.5,-0.9199989999999999,2.2637195937202925e-12
0.0,-2.5,-0.9099989999999999,2.343272624549808e-11
